timestamp,vehicle_speed (MPH),engine_fuel_rate (l/min),engine_exhaust_flow_rate (Kg/h),mass_air_flow (g/min),execute_engine_power (KW),engine_speed (rpm),drive_mode,ev_mode_status,hybrid_battery_soc (%),hybrid_battery_voltage (V),hybrid_battery_current (A),engine_mode,motor_revolution (rpm),motor_torque (Nm),fuel_input_volume (US Gallons),co2_emissions (PPM),distance_travelled_since_startup (miles),fuel_economy (MPG), motor_power_delivered (KW),
274.5509,21.126620536069353,0.1575,90.4,1410.0,27.26,2304.0,2,135,57.23,355.0,-58999.2,3,3890,26.75,8.322324966974902,159530,1,-1.513999999999999,10.898355676581483,
274.7098,21.126620536069353,0.1575,90.4,1392.0,26.1,2272.0,2,135,57.23,355.0,-58998.3,3,3949,25.125,8.322324966974902,159270,1,-1.513999999999999,10.391561059907833,
274.8598,22.36936292054402,0.1575,90.4,1398.6,24.75,2240.0,2,135,57.23,355.0,-58997.0,3,4008,23.375,8.322324966974902,159270,1,-1.513999999999999,9.81221198156682,
275.0098,22.36936292054402,0.14525,88.4,1380.0,24.59,2240.0,2,135,57.23,355.0,-58998.3,3,4059,22.25,8.322324966974902,159270,1,-1.513999999999999,9.458813364055299,
275.1689,22.36936292054402,0.14525,90.80000000000001,1407.6,25.330000000000002,2272.0,2,135,57.23,355.0,-59002.6,3,4090,15.875,8.322324966974902,159300,1,-1.513999999999999,6.800246124842899,
275.3308,23.61210530501869,0.14525,77.0,1185.6,32.6,2176.0,2,135,57.23,358.0,-59023.6,3,4148,7.625,8.322324966974902,159300,1,-1.513999999999999,3.3125785504817764,
275.4900,23.61210530501869,0.14525,71.8,1077.6,25.77,1856.0,2,135,57.23,356.0,-59007.4,3,4180,7.625,8.322324966974902,159510,1,-1.513999999999999,3.3381336405529956,
275.6610,23.61210530501869,0.13125,68.8,1055.3999999999999,19.27,1696.0,2,135,57.23,355.0,-58997.1,3,4219,6.375,8.322324966974902,159510,1,-1.513999999999999,2.81693810222036,
275.7989,24.233476497256024,0.13125,66.0,980.4,17.62,1664.0,2,135,57.23,355.0,-58998.9,3,4234,4.5,8.322324966974902,159510,1,-1.513999999999999,1.995496439044826,
275.9498,24.233476497256024,0.13125,62.0,928.8,19.85,1664.0,2,135,57.23,355.0,-59003.8,3,4262,2.5,8.322324966974902,159750,1,-1.513999999999999,1.1159405111018013,
276.1291,24.233476497256024,0.112,61.2,904.1999999999999,18.48,1600.0,2,135,57.23,355.0,-59000.4,3,4277,2.5,8.322324966974902,159750,1,-0.5046666666666666,1.1198680351906156,
276.2909,24.233476497256024,0.112,58.0,802.1999999999999,18.73,1504.0,2,135,57.23,356.0,-59005.4,3,4272,-4.0,7.001321003963013,159750,1,-0.5046666666666666,-1.7896941767909509,
276.4529,24.233476497256024,0.112,49.0,750.6,11.9,1408.0,2,135,57.23,355.0,-58995.0,3,4282,-0.75,7.001321003963013,159510,1,-0.5046666666666666,-0.33635316296606615,
276.5999,24.233476497256024,0.08925,45.6,692.4,10.89,1504.0,2,135,57.23,355.0,-58998.0,3,4304,-2.25,7.001321003963013,159510,1,-0.5046666666666666,-1.0142438206954336,
276.7589,24.854847689493358,0.08925,45.6,710.4,13.030000000000001,1568.0,2,135,57.23,355.0,-59001.4,3,4315,-2.875,7.001321003963013,159490,1,-0.5046666666666666,-1.2992904273146209,
276.9214,24.854847689493358,0.08925,44.2,605.4,14.19,1568.0,2,135,57.23,356.0,-59009.1,3,4305,-10.125,7.001321003963013,159490,1,-0.5046666666666666,-4.5651576246334304,
277.0799,24.854847689493358,0.08925,32.4,360.59999999999997,9.52,1440.0,2,135,57.23,356.0,-59005.2,3,4306,-10.875,7.001321003963013,159720,1,-0.5046666666666666,-4.904456430666108,
277.2508,24.854847689493358,0.07525,23.0,287.4,7.390000000000001,1376.0,2,135,57.23,356.0,-59006.8,3,4305,-15.375,7.001321003963013,159490,1,-0.5046666666666666,-6.932276392961877,
277.4108,24.854847689493358,0.07525,21.6,333.59999999999997,7.11,1312.0,2,135,57.23,356.0,-59005.7,3,4287,-13.875,7.001321003963013,159020,1,-0.5046666666666666,-6.229799434436532,
277.5689,24.854847689493358,0.07525,21.0,300.0,5.59,1248.0,2,135,57.23,356.0,-59002.7,3,4269,-14.875,7.001321003963013,159250,1,-0.5046666666666666,-6.6507514662756595,
277.7188,24.233476497256024,0.0525,18.8,228.6,6.18,1184.0,2,135,57.23,356.0,-59006.8,3,4240,-17.25,7.001321003963013,159250,1,-0.5046666666666666,-7.660242982823628,
277.8811,24.233476497256024,0.0525,14.8,211.79999999999998,4.25,1088.0,2,135,57.23,355.0,-59000.6,3,4233,-14.875,7.001321003963013,159250,1,-0.5046666666666666,-6.59466642228739,
278.0398,24.233476497256024,0.0525,13.0,167.4,2.5300000000000002,1024.0,2,135,57.23,355.0,-58999.5,3,4198,-15.125,7.001321003963013,159020,1,-0.5046666666666666,-6.650057603686636,
278.1898,24.233476497256024,0.029750000000000002,10.4,165.6,2.2800000000000002,1024.0,2,135,57.23,355.0,-58999.8,3,4165,-14.5,7.001321003963013,159020,1,-0.5046666666666666,-6.3251466275659824,
278.3518,24.233476497256024,0.029750000000000002,10.4,154.2,1.96,992.0,2,135,57.23,355.0,-58999.3,3,4153,-13.5,7.001321003963013,158780,1,-0.5046666666666666,-5.87196271470465,
278.5288,24.233476497256024,0.029750000000000002,10.4,151.79999999999998,1.59,992.0,2,135,57.23,355.0,-58997.2,3,4134,-13.25,7.001321003963013,158780,1,-0.5046666666666666,-5.736855886049434,
278.6910,23.61210530501869,0.0175,9.200000000000001,143.4,1.32,992.0,2,135,57.23,355.0,-58996.4,3,4107,-13.125,7.001321003963013,159020,1,-0.5046666666666666,-5.645619501466276,
278.8589,23.61210530501869,0.0175,9.200000000000001,144.0,1.32,992.0,2,135,57.23,355.0,-58996.5,3,4087,-13.0,7.001321003963013,158990,1,-0.5046666666666666,-5.56462086300796,
279.0211,23.61210530501869,0.0175,9.200000000000001,143.4,1.22,992.0,2,135,57.23,355.0,-58996.6,3,4059,-12.625,7.001321003963013,158990,1,-0.5046666666666666,-5.367079493087557,
279.1710,23.61210530501869,0.0175,9.0,139.2,1.16,992.0,2,135,57.23,355.0,-58995.6,3,4041,-11.625,7.001321003963013,159220,1,-0.5046666666666666,-4.920048701298701,
279.3329,23.61210530501869,0.014,8.8,137.4,0.99,992.0,2,135,57.23,355.0,-58995.2,3,4019,-11.625,7.001321003963013,159700,1,-1.2616666666666663,-4.893262987012987,
279.4893,23.61210530501869,0.014,9.200000000000001,265.8,1.24,992.0,2,135,57.23,354.0,-58991.9,3,4018,-6.875,8.190224570673713,159700,1,-1.2616666666666663,-2.8931451612903225,
279.6389,22.990734112781357,0.014,55.800000000000004,1113.6,3.88,992.0,2,135,57.23,354.0,-58990.6,3,4053,-4.375,8.190224570673713,159460,1,-1.2616666666666663,-1.8571297653958942,
279.8009,22.990734112781357,0.01575,50.2,769.1999999999999,6.42,1088.0,2,135,57.23,354.0,-58987.6,3,4010,2.25,8.190224570673713,159700,1,-1.2616666666666663,0.9449622957687474,
279.9693,22.990734112781357,0.01575,45.2,785.4,7.8,1312.0,2,135,57.23,353.0,2.5,3,4055,11.5,8.190224570673713,159460,1,-1.2616666666666663,4.884007121910347,
280.1309,22.990734112781357,0.01575,63.0,1045.8,10.700000000000001,1504.0,2,135,57.23,352.0,6.9,3,4083,21.125,8.190224570673713,159720,1,-1.2616666666666663,9.03365888144114,
280.2900,22.990734112781357,0.01575,65.60000000000001,1155.0,14.07,1792.0,2,135,57.23,352.0,12.700000000000001,3,4137,26.75,8.190224570673713,159460,1,-1.2616666666666663,11.590359237536656,
280.4399,23.61210530501869,0.05075,79.80000000000001,1305.0,16.09,1984.0,2,135,57.23,352.0,13.0,3,4195,30.125,8.190224570673713,159220,1,-1.2616666666666663,13.235690720569753,
280.6018,23.61210530501869,0.05075,84.0,1365.0,17.11,2208.0,2,135,57.23,351.0,18.3,3,4272,38.5,8.190224570673713,158990,1,-1.2616666666666663,17.2258064516129,
280.7819,23.61210530501869,0.05075,94.2,1538.3999999999999,17.46,2368.0,2,135,57.23,350.0,19.900000000000002,3,4335,40.0,8.190224570673713,158760,1,-1.2616666666666663,18.160871386677837,
280.9380,24.854847689493358,0.05075,102.60000000000001,1725.0,19.21,2656.0,2,135,57.23,349.0,32.300000000000004,3,4427,45.375,8.190224570673713,158990,1,-1.2616666666666663,21.03845046082949,
281.1131,24.854847689493358,0.11025,150.6,2523.6,25.76,2848.0,2,135,57.23,350.0,17.2,3,4492,51.0,8.190224570673713,158990,1,-1.2616666666666663,23.993715961457895,
281.2799,24.854847689493358,0.11025,152.20000000000002,2355.0,33.72,3136.0,2,135,57.23,353.0,-58982.1,3,4578,45.125,8.190224570673713,158760,1,-1.2616666666666663,21.63618035190616,
281.4389,26.097590073968025,0.11025,146.4,2365.7999999999997,36.9,3264.0,2,135,57.23,354.0,-58992.1,3,4690,42.625,8.190224570673713,158990,1,-1.2616666666666663,20.9375,
281.6012,26.097590073968025,0.16625,148.6,2340.0,38.33,3328.0,2,135,57.23,354.0,-58995.9,3,4740,41.125,8.190224570673713,159220,1,-1.2616666666666663,20.41605571847507,
281.7602,26.097590073968025,0.16625,144.0,2285.4,39.44,3328.0,2,135,57.23,355.0,-58999.8,3,4821,39.25,8.190224570673713,158990,1,-1.2616666666666663,19.818208001675742,
281.9099,27.340332458442695,0.16625,144.6,2270.4,36.980000000000004,3296.0,2,135,57.23,354.0,-58993.1,3,4891,40.375,8.190224570673713,158760,1,-1.2616666666666663,20.682250209467952,
282.0721,27.340332458442695,0.16625,144.0,2311.7999999999997,36.77,3328.0,2,135,57.23,354.0,-58992.6,3,4952,39.25,8.190224570673713,158520,1,-1.2616666666666663,20.35672392124005,
282.2308,27.340332458442695,0.217,147.20000000000002,2284.2,37.28,3328.0,2,135,57.23,354.0,-58994.2,3,5012,37.375,8.190224570673713,158520,1,-1.2616666666666663,19.619134897360706,
282.3809,28.583074842917362,0.217,147.20000000000002,2307.0,37.99,3360.0,2,135,57.23,354.0,-58996.6,3,5080,34.625,8.190224570673713,158270,1,-1.2616666666666663,18.422182656053625,
282.5401,28.583074842917362,0.217,148.0,2308.7999999999997,39.75,3360.0,2,135,57.23,355.0,-59002.5,3,5141,32.25,8.190224570673713,158270,1,-2.523333333333327,17.364605152911604,
282.6813,28.583074842917362,0.231,143.4,2224.2,41.19,3296.0,2,135,57.23,356.0,-59006.3,3,5203,33.5,8.58652575957728,158270,1,-2.523333333333327,18.255184331797235,
282.8489,28.583074842917362,0.231,140.8,2184.0,38.35,3232.0,2,135,57.23,355.0,-59001.0,3,5277,29.625,8.58652575957728,158500,1,-2.523333333333327,16.373180247172183,
283.0115,29.82581722739203,0.231,138.20000000000002,2170.2,38.14,3200.0,2,135,57.23,355.0,-59004.8,3,5352,27.25,8.58652575957728,158270,1,-2.523333333333327,15.274612484289904,
283.1730,29.82581722739203,0.22225,133.4,2011.8,41.83,3104.0,2,135,57.23,357.0,-59012.7,3,5415,24.0,8.58652575957728,158270,1,-2.523333333333327,13.611227482195224,
283.3288,31.068559611866696,0.22225,124.80000000000001,1932.6,39.6,3008.0,2,135,57.23,356.0,-59007.6,3,5471,24.125,8.58652575957728,158500,1,-2.523333333333327,13.823614893171346,
283.4999,31.068559611866696,0.22225,121.4,1846.8,34.87,2848.0,2,135,57.23,355.0,-59004.2,3,5486,20.875,8.58652575957728,158500,1,-2.523333333333327,11.994161080854628,
283.6591,31.068559611866696,0.2135,113.4,1735.2,34.800000000000004,2816.0,2,135,57.23,356.0,-59004.1,3,5530,19.625,8.58652575957728,158270,1,-2.523333333333327,11.366385630498533,
283.8211,31.68993080410403,0.2135,114.0,1667.3999999999999,32.79,2720.0,2,135,57.23,356.0,-59002.6,3,5587,17.875,8.58652575957728,158970,1,-2.523333333333327,10.459533410138249,
283.9710,31.68993080410403,0.2135,111.4,1725.0,31.03,2656.0,2,135,57.23,355.0,-59001.3,3,5655,17.5,8.58652575957728,158970,1,-2.523333333333327,10.364736070381232,
284.1298,31.68993080410403,0.2135,108.2,1630.8,33.27,2656.0,2,135,57.23,356.0,-59010.0,3,5689,10.625,8.58652575957728,158730,1,-2.523333333333327,6.330710620025137,
284.2708,32.31130199634136,0.189,99.0,1568.3999999999999,34.07,2496.0,2,135,57.23,357.0,-59012.1,3,5718,10.25,8.58652575957728,158730,1,-2.523333333333327,6.13840594888982,
284.4209,32.31130199634136,0.189,98.60000000000001,1523.3999999999999,29.3,2368.0,2,135,57.23,356.0,-59006.3,3,5731,7.75,8.58652575957728,158730,1,-2.523333333333327,4.651785714285714,
284.5708,32.31130199634136,0.189,90.2,1321.8,32.97,2304.0,2,135,57.23,357.0,-59018.8,3,5743,-0.125,8.58652575957728,158730,1,-2.523333333333327,-0.07518590280687054,
284.7299,32.31130199634136,0.189,66.2,804.0,30.86,2144.0,2,135,57.23,358.0,-59022.5,3,5752,-6.5,8.58652575957728,158970,1,-2.523333333333327,-3.915793883535819,
284.8803,32.9326731885787,0.16275,57.2,744.0,21.400000000000002,1728.0,2,135,57.23,357.0,-59011.6,3,5760,-9.375,8.58652575957728,158970,1,-2.523333333333327,-5.655634687892753,
285.0388,32.9326731885787,0.16275,44.0,607.1999999999999,14.15,1504.0,2,135,57.23,356.0,-59005.0,3,5765,-9.5,8.58652575957728,159440,1,-2.523333333333327,-5.73601801424382,
285.2008,32.9326731885787,0.16275,39.6,557.4,9.36,1312.0,2,135,57.23,355.0,-58998.8,3,5766,-7.5,8.58652575957728,159670,1,-2.523333333333327,-4.529220779220779,
285.3600,32.9326731885787,0.13475,55.6,820.8,9.200000000000001,1312.0,2,135,57.23,355.0,-58997.7,3,5735,-7.375,8.58652575957728,159670,1,-2.523333333333327,-4.429788961038961,
285.5099,32.9326731885787,0.13475,48.6,726.0,12.620000000000001,1440.0,2,135,57.23,356.0,-59002.5,3,5742,-7.5,8.58652575957728,159900,1,-2.523333333333327,-4.51036866359447,
285.6718,32.9326731885787,0.13475,54.800000000000004,850.1999999999999,14.18,1472.0,2,135,57.23,356.0,-59003.5,3,5753,-7.25,8.58652575957728,159670,1,-2.523333333333327,-4.3683755760368665,
285.8309,32.9326731885787,0.13475,54.2,810.6,14.32,1472.0,2,135,57.23,356.0,-59003.1,3,5752,-6.875,8.850726552179657,159440,1,-7.569999999999913,-4.141705069124424,
285.9809,32.9326731885787,0.08225,55.2,895.8,14.780000000000001,1472.0,2,135,57.23,356.0,-59003.1,3,5732,-7.5,8.850726552179657,159150,1,-7.569999999999913,-4.5025136154168415,
286.1398,32.9326731885787,0.08225,53.800000000000004,825.6,14.99,1472.0,2,135,57.23,356.0,-59004.3,3,5733,-6.875,8.850726552179657,159150,1,-7.569999999999913,-4.128024193548387,
286.2900,32.9326731885787,0.08225,55.2,849.0,15.16,1472.0,2,135,57.23,356.0,-59004.3,3,5745,-7.0,8.850726552179657,159150,1,-7.569999999999913,-4.211876832844575,
286.4519,32.9326731885787,0.063,53.6,848.4,15.120000000000001,1472.0,2,135,57.23,356.0,-59003.2,3,5760,-6.875,8.850726552179657,159150,1,-7.569999999999913,-4.147465437788019,
286.6110,32.9326731885787,0.063,53.2,837.6,15.21,1472.0,2,135,57.23,356.0,-59003.3,3,5748,-7.25,8.850726552179657,159150,1,-7.569999999999913,-4.364578969417679,
286.7701,32.9326731885787,0.063,52.2,803.4,15.25,1472.0,2,135,57.23,356.0,-59006.3,3,5731,-8.625,8.850726552179657,159150,1,-7.569999999999913,-5.17698732718894,
286.9199,32.9326731885787,0.063,45.400000000000006,755.4,14.31,1440.0,2,135,57.23,356.0,-59003.8,3,5748,-8.25,8.850726552179657,159390,1,-7.569999999999913,-4.966589861751152,
287.0789,32.9326731885787,0.077,47.2,745.8,13.540000000000001,1440.0,2,135,57.23,356.0,-59002.5,3,5760,-8.375,8.850726552179657,159390,1,-7.569999999999913,-5.052366987850859,
287.2408,32.9326731885787,0.077,47.2,717.0,13.040000000000001,1440.0,2,135,57.23,356.0,-59002.6,3,5751,-8.25,8.850726552179657,159150,1,-7.569999999999913,-4.96918202764977,
287.3909,32.9326731885787,0.077,46.800000000000004,732.6,13.09,1440.0,2,135,57.23,356.0,-59002.5,3,5725,-8.125,8.850726552179657,159130,1,-7.569999999999913,-4.87176633850021,
287.5528,32.9326731885787,0.077,48.2,736.8,12.92,1440.0,2,135,57.23,356.0,-59002.2,3,5708,-7.875,8.850726552179657,159130,1,-7.569999999999913,-4.707844574780059,
287.7208,32.9326731885787,0.077,46.6,727.1999999999999,13.17,1440.0,2,135,57.23,356.0,-59002.7,3,5741,-7.5,8.850726552179657,159360,1,-7.569999999999913,-4.5095831587767075,
287.8801,32.9326731885787,0.077,46.800000000000004,708.6,13.19,1440.0,2,135,57.23,356.0,-59003.6,3,5735,-9.25,8.850726552179657,159390,1,-7.569999999999913,-5.5560064935064934,
288.0388,32.9326731885787,0.07175000000000001,45.400000000000006,699.0,12.66,1440.0,2,135,57.23,356.0,-59003.5,3,5707,-8.375,8.850726552179657,159390,1,-7.569999999999913,-5.005878194386258,
288.1888,32.9326731885787,0.07175000000000001,43.400000000000006,685.8,12.540000000000001,1440.0,2,135,57.23,356.0,-59003.6,3,5702,-8.5,8.850726552179657,159630,1,-7.569999999999913,-5.0761416003351485,
288.3511,32.9326731885787,0.07175000000000001,44.2,653.4,12.35,1440.0,2,135,57.23,356.0,-59004.6,3,5702,-8.875,8.850726552179657,159600,1,-7.569999999999913,-5.300089023879346,
288.5098,32.9326731885787,0.0665,40.400000000000006,631.8,11.58,1440.0,2,135,57.23,356.0,-59003.1,3,5717,-8.75,8.850726552179657,159600,1,-7.569999999999913,-5.239186217008798,
288.6511,32.9326731885787,0.0665,39.6,615.6,10.88,1408.0,2,135,57.23,356.0,-59001.9,3,5708,-8.0,8.850726552179657,159600,1,-7.569999999999913,-4.782572266443234,
288.8008,32.9326731885787,0.0665,39.6,620.4,10.55,1408.0,2,135,57.23,356.0,-59001.3,3,5680,-8.75,8.850726552179657,159130,1,-7.569999999999913,-5.205278592375366,
288.9393,32.9326731885787,0.0665,39.0,612.6,10.3,1408.0,2,135,57.23,356.0,-59001.3,3,5665,-7.875,8.850726552179657,159360,1,7.570000000000015,-4.672379032258064,
289.1009,32.9326731885787,0.06475,38.6,604.1999999999999,10.36,1440.0,2,135,57.23,356.0,-59001.3,3,5657,-8.375,9.114927344782036,159130,1,7.570000000000015,-4.962020842061165,
289.2688,32.9326731885787,0.06475,38.400000000000006,605.4,10.15,1408.0,2,135,57.23,356.0,-59001.4,3,5665,-7.625,9.114927344782036,158660,1,7.570000000000015,-4.524049539170507,
289.4308,32.9326731885787,0.06475,36.0,550.1999999999999,9.88,1408.0,2,135,57.23,356.0,-59001.6,3,5651,-8.75,9.114927344782036,158660,1,7.570000000000015,-5.178702346041056,
289.5898,32.9326731885787,0.059500000000000004,34.4,527.4,8.96,1408.0,2,135,57.23,356.0,-59001.3,3,5654,-9.75,9.114927344782036,158660,1,7.570000000000015,-5.773617511520737,
289.7401,32.9326731885787,0.059500000000000004,33.0,507.0,8.540000000000001,1408.0,2,135,57.23,356.0,-59002.1,3,5628,-9.125,9.114927344782036,158660,1,7.570000000000015,-5.37866568914956,
289.9021,32.31130199634136,0.059500000000000004,32.2,493.79999999999995,7.65,1408.0,2,135,57.23,356.0,-59000.4,3,5608,-8.25,9.114927344782036,158660,1,7.570000000000015,-4.845622119815668,
290.0709,32.31130199634136,0.059500000000000004,31.8,484.2,7.22,1408.0,2,135,57.23,355.0,-58999.5,3,5595,-8.25,9.114927344782036,158400,1,7.570000000000015,-4.834389400921659,
290.2293,32.31130199634136,0.05425,31.8,495.0,7.16,1408.0,2,135,57.23,355.0,-58999.3,3,5586,-8.625,9.114927344782036,158640,1,7.570000000000015,-5.046004398826979,
290.3909,32.31130199634136,0.05425,32.2,498.59999999999997,7.0600000000000005,1440.0,2,135,57.23,355.0,-58999.1,3,5571,-8.375,9.114927344782036,158870,1,7.570000000000015,-4.8865861960620025,
290.5411,32.31130199634136,0.05425,32.2,499.2,6.93,1440.0,2,135,57.23,355.0,-58998.6,3,5559,-8.25,9.114927344782036,158640,1,7.570000000000015,-4.803283410138248,
290.6788,32.31130199634136,0.049,32.2,513.6,7.0600000000000005,1440.0,2,135,57.23,355.0,-58999.5,3,5550,-7.5,9.114927344782036,158870,1,7.570000000000015,-4.359551738583996,
290.8416,32.31130199634136,0.049,32.6,511.79999999999995,6.99,1440.0,2,135,57.23,355.0,-58999.5,3,5547,-8.75,9.114927344782036,158870,1,7.570000000000015,-5.083394428152493,
290.9999,31.68993080410403,0.049,32.800000000000004,515.4,7.0600000000000005,1440.0,2,135,57.23,355.0,-58999.5,3,5529,-9.0,9.114927344782036,159100,1,7.570000000000015,-5.211667364893171,
291.1709,31.68993080410403,0.0455,32.2,492.59999999999997,7.04,1440.0,2,135,57.23,356.0,-59001.1,3,5515,-9.5,9.114927344782036,158640,1,7.570000000000015,-5.487274821952241,
291.3299,31.68993080410403,0.0455,30.0,475.2,6.99,1440.0,2,135,57.23,356.0,-59001.3,3,5504,-9.5,9.114927344782036,158170,1,7.570000000000015,-5.4763301214914115,
291.5008,31.68993080410403,0.0455,30.200000000000003,467.4,6.8100000000000005,1440.0,2,135,57.23,356.0,-59001.5,3,5478,-9.5,9.114927344782036,158170,1,7.570000000000015,-5.450460829493088,
291.6599,31.68993080410403,0.043750000000000004,29.6,465.0,6.74,1440.0,2,135,57.23,356.0,-59001.0,3,5472,-9.875,9.114927344782036,158400,1,7.570000000000015,-5.659405111018015,
291.8190,31.68993080410403,0.043750000000000004,29.400000000000002,467.4,6.62,1440.0,2,135,57.23,356.0,-59000.8,3,5455,-10.125,9.114927344782036,158640,1,7.570000000000015,-5.7846538542103065,
291.9695,31.68993080410403,0.043750000000000004,28.6,447.59999999999997,6.87,1440.0,2,135,57.23,356.0,-59003.1,3,5428,-12.125,9.114927344782036,159100,1,7.570000000000015,-6.893014243820696,
292.1308,31.68993080410403,0.043750000000000004,18.6,217.2,10.52,1408.0,2,135,57.23,357.0,-59016.4,3,5385,-20.0,9.114927344782036,158870,1,7.570000000000015,-11.27984918307499,
292.2809,31.068559611866696,0.042,9.8,158.4,7.59,1184.0,2,135,57.23,357.0,-59009.3,3,5373,-15.875,9.114927344782036,158640,1,7.570000000000015,-8.933428466694595,
292.4398,31.068559611866696,0.042,12.8,184.2,3.21,1024.0,2,135,57.23,356.0,-59003.8,3,5350,-14.0,9.114927344782036,158870,1,7.570000000000015,-7.844574780058651,
292.5898,31.068559611866696,0.042,11.200000000000001,159.0,0.89,992.0,2,135,57.23,356.0,-58999.1,3,5328,-12.375,9.114927344782036,158640,1,7.570000000000015,-6.905529953917051,
292.7490,30.447188419629363,0.042,11.200000000000001,160.79999999999998,1.04,1056.0,2,135,57.23,356.0,-59000.3,3,5297,-13.375,9.114927344782036,158870,1,7.570000000000015,-7.420127251780477,
292.9108,30.447188419629363,0.029750000000000002,11.8,180.0,1.6600000000000001,1088.0,2,135,57.62,356.0,-59001.7,3,5280,-12.625,9.114927344782036,158640,1,7.570000000000015,-6.981566820276497,
293.0706,30.447188419629363,0.029750000000000002,12.0,178.79999999999998,1.7,1088.0,2,135,57.62,356.0,-59001.9,3,5231,-14.0,9.114927344782036,158400,1,7.570000000000015,-7.670087976539589,
293.2408,29.82581722739203,0.029750000000000002,11.8,178.79999999999998,1.6500000000000001,1088.0,2,135,57.62,356.0,-59001.1,3,5201,-13.875,9.114927344782036,158380,1,7.570000000000015,-7.558009530791789,
293.4003,29.82581722739203,0.0175,11.4,181.79999999999998,1.67,1056.0,2,135,57.62,356.0,-59001.6,3,5182,-14.125,9.114927344782036,158150,1,7.570000000000015,-7.666081901968999,
293.5589,29.82581722739203,0.0175,11.4,180.6,1.62,1056.0,2,135,57.62,356.0,-59001.7,3,5175,-12.875,9.114927344782036,157920,1,7.570000000000015,-6.978228424801006,
293.7211,29.82581722739203,0.0175,11.200000000000001,177.6,1.51,1024.0,2,135,57.62,356.0,-59001.0,3,5150,-12.625,9.114927344782036,158150,1,7.570000000000015,-6.809672182656053,
293.8710,29.82581722739203,0.01575,11.200000000000001,177.6,1.44,1024.0,2,135,57.62,356.0,-59000.9,3,5118,-13.5,9.114927344782036,158150,1,7.570000000000015,-7.2363845831587765,
294.0300,29.82581722739203,0.01575,11.0,177.0,1.46,1024.0,2,135,57.62,356.0,-59001.7,3,5098,-13.375,9.114927344782036,157920,1,7.570000000000015,-7.141364683703393,
294.1891,29.204446035154696,0.01575,11.0,177.0,1.49,1024.0,2,135,57.62,356.0,-59000.9,3,5063,-13.875,9.114927344782036,157680,1,7.570000000000015,-7.3574701508169245,
294.3598,29.204446035154696,0.01575,11.0,175.2,1.52,1024.0,2,135,57.62,356.0,-59001.0,3,5022,-14.125,9.114927344782036,157680,1,7.570000000000015,-7.429383116883117,
294.5218,29.204446035154696,0.01575,11.200000000000001,175.79999999999998,1.5,1024.0,2,135,57.62,356.0,-59000.8,3,4980,-14.125,9.114927344782036,157890,1,7.570000000000015,-7.367249685798074,
294.6808,28.583074842917362,0.01575,11.0,175.2,1.54,992.0,2,135,57.62,356.0,-59000.2,3,4954,-13.75,9.114927344782036,158130,1,7.570000000000015,-7.134216589861752,
294.8398,28.583074842917362,0.01575,11.0,174.0,1.56,992.0,2,135,57.62,356.0,-59000.5,3,4936,-14.875,9.114927344782036,158130,1,7.570000000000015,-7.689882697947215,
294.9901,28.583074842917362,0.01575,11.0,175.2,1.57,992.0,2,135,57.62,356.0,-59000.4,3,4911,-13.25,9.114927344782036,158590,1,7.570000000000015,-6.8151183493925425,
295.1488,28.583074842917362,0.01575,11.0,174.0,1.55,992.0,2,135,57.62,356.0,-59000.3,3,4879,-13.875,9.114927344782036,158590,1,7.570000000000015,-7.09008431085044,
295.2898,28.583074842917362,0.01575,11.0,173.4,1.6,992.0,2,135,57.62,356.0,-59000.5,3,4846,-13.875,9.114927344782036,158830,1,7.570000000000015,-7.042129241726015,
295.4488,28.583074842917362,0.01575,11.0,175.79999999999998,1.69,992.0,2,135,57.62,356.0,-59000.8,3,4823,-14.125,8.718626155878468,158830,1,-3.784999999999982,-7.134989002932551,
295.5988,27.96170365068003,0.01575,11.600000000000001,182.4,1.67,992.0,2,135,57.62,356.0,-59000.0,3,4797,-13.875,8.718626155878468,158830,1,-3.784999999999982,-6.97092322999581,
295.7584,27.96170365068003,0.01575,11.4,182.4,1.68,992.0,2,135,57.62,356.0,-59001.5,3,4771,-14.125,8.718626155878468,158830,1,-3.784999999999982,-7.058061897779639,
295.9109,27.96170365068003,0.01575,11.4,182.4,1.76,992.0,2,135,57.62,356.0,-59001.7,3,4738,-13.625,8.718626155878468,158570,1,-3.784999999999982,-6.761127984918307,
296.0701,27.340332458442695,0.01575,11.600000000000001,187.2,1.79,992.0,2,135,57.62,356.0,-59001.4,3,4707,-14.375,8.718626155878468,158590,1,-3.784999999999982,-7.086628089652283,
296.2198,27.340332458442695,0.01575,11.8,188.4,1.83,992.0,2,135,57.62,356.0,-59001.0,3,4675,-14.375,8.718626155878468,158590,1,-3.784999999999982,-7.038450460829493,
296.3789,27.340332458442695,0.01575,11.600000000000001,185.4,1.8900000000000001,992.0,2,135,57.62,356.0,-59000.6,3,4646,-13.75,8.718626155878468,158830,1,-3.784999999999982,-6.690668202764977,
296.5198,26.71896126620536,0.0175,11.8,188.4,1.95,992.0,2,135,57.62,356.0,-59001.0,3,4621,-14.25,8.718626155878468,159050,1,-3.784999999999982,-6.89665374947633,
296.6697,26.71896126620536,0.0175,11.8,187.2,1.97,992.0,2,135,57.62,356.0,-58999.9,3,4591,-15.125,8.718626155878468,159290,1,-3.784999999999982,-7.2726094470046085,
